track_id,split,genre_top,genre_id,audio_path,mel_path
91458,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091458.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091458.npy
91459,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091459.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091459.npy
91468,test,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091468.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091468.npy
91471,test,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091471.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091471.npy
91619,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091619.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091619.npy
91620,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091620.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091620.npy
91621,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091621.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091621.npy
91622,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091622.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091622.npy
91623,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091623.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091623.npy
91624,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091624.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091624.npy
91625,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091625.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091625.npy
91755,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091755.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091755.npy
91788,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091788.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091788.npy
91790,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091790.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091790.npy
91791,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091791.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091791.npy
91793,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091793.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091793.npy
91796,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091796.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091796.npy
91797,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091797.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091797.npy
91851,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091851.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091851.npy
91868,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091868.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091868.npy
91869,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091869.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091869.npy
91894,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091894.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091894.npy
91897,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091897.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091897.npy
91899,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091899.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091899.npy
91900,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091900.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091900.npy
91933,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091933.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091933.npy
91934,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091934.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091934.npy
91936,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091936.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091936.npy
91937,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091937.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091937.npy
91938,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091938.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091938.npy
91958,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091958.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091958.npy
91960,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/091/091960.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/091960.npy
92124,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092124.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092124.npy
92125,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092125.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092125.npy
92129,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092129.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092129.npy
92130,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092130.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092130.npy
92131,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092131.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092131.npy
92206,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092206.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092206.npy
92275,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092275.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092275.npy
92282,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092282.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092282.npy
92283,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092283.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092283.npy
92284,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092284.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092284.npy
92292,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092292.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092292.npy
92366,test,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092366.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092366.npy
92466,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092466.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092466.npy
92508,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092508.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092508.npy
92535,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092535.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092535.npy
92536,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092536.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092536.npy
92538,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092538.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092538.npy
92539,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092539.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092539.npy
92540,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092540.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092540.npy
92546,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092546.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092546.npy
92548,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092548.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092548.npy
92549,validation,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092549.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092549.npy
92551,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092551.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092551.npy
92554,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092554.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092554.npy
92556,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092556.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092556.npy
92561,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092561.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092561.npy
92562,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092562.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092562.npy
92564,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092564.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092564.npy
92565,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092565.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092565.npy
92573,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092573.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092573.npy
92574,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092574.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092574.npy
92868,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092868.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092868.npy
92872,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092872.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092872.npy
92873,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092873.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092873.npy
92874,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092874.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092874.npy
92878,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092878.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092878.npy
92881,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092881.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092881.npy
92885,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092885.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092885.npy
92886,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092886.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092886.npy
92887,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092887.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092887.npy
92888,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092888.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092888.npy
92889,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092889.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092889.npy
92947,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092947.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092947.npy
92948,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092948.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092948.npy
92949,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092949.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092949.npy
92950,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092950.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092950.npy
92951,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092951.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092951.npy
92952,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092952.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092952.npy
92953,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092953.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092953.npy
92954,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092954.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092954.npy
92955,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/092/092955.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/092955.npy
93074,validation,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093074.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093074.npy
93075,validation,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093075.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093075.npy
93076,validation,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093076.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093076.npy
93363,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093363.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093363.npy
93364,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093364.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093364.npy
93518,test,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093518.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093518.npy
93519,test,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093519.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093519.npy
93520,test,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093520.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093520.npy
93521,test,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093521.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093521.npy
93522,test,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093522.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093522.npy
93523,test,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093523.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093523.npy
93704,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093704.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093704.npy
93710,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093710.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093710.npy
93712,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093712.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093712.npy
93716,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093716.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093716.npy
93727,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093727.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093727.npy
93867,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093867.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093867.npy
93868,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093868.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093868.npy
93915,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093915.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093915.npy
93917,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093917.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093917.npy
93918,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093918.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093918.npy
93919,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093919.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093919.npy
93920,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093920.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093920.npy
93921,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093921.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093921.npy
93940,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093940.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093940.npy
93941,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093941.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093941.npy
93942,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093942.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093942.npy
93943,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093943.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093943.npy
93944,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093944.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093944.npy
93950,validation,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093950.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093950.npy
93956,validation,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093956.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093956.npy
93981,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093981.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093981.npy
93983,validation,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093983.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093983.npy
93985,validation,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093985.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093985.npy
93986,validation,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/093/093986.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/093986.npy
94026,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094026.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094026.npy
94033,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094033.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094033.npy
94034,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094034.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094034.npy
94035,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094035.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094035.npy
94036,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094036.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094036.npy
94037,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094037.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094037.npy
94038,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094038.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094038.npy
94039,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094039.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094039.npy
94093,test,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094093.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094093.npy
94099,test,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094099.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094099.npy
94101,test,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094101.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094101.npy
94102,test,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094102.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094102.npy
94263,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094263.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094263.npy
94348,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094348.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094348.npy
94411,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094411.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094411.npy
94414,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094414.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094414.npy
94415,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094415.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094415.npy
94419,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094419.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094419.npy
94422,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094422.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094422.npy
94423,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094423.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094423.npy
94426,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094426.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094426.npy
94449,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094449.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094449.npy
94465,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/094/094465.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/094465.npy
